,windSpeed,humidity,temperature,Affluent_Achievers,Rising_Prosperity,Comfortable_Communities,Financially_Stretched,Urban_Adversity,Not_Private_Households,hour,day_of_week,month
2012-06-25 00:00:00,3.44,0.84,13.93,67.46299989999999,455.5549992000001,256.82400019999994,113.27700000000002,194.8250000000001,6.868,0,0,6
2012-06-25 01:00:00,3.27,0.87,13.36,57.753,396.3620004000002,223.90500010000005,97.79899999999999,179.5469999999999,6.755000000000001,1,0,6
2012-06-25 02:00:00,3.17,0.9,12.89,54.936,352.5039996999999,196.97800019999988,89.56200000000001,150.77199999999993,5.026000000000001,2,0,6
2012-06-25 03:00:00,2.74,0.9,12.72,52.448000000000015,336.00899980000014,193.29199990000004,85.99799999999999,133.10200020000002,5.207999999999999,3,0,6
2012-06-25 04:00:00,2.92,0.91,12.32,53.2579999,364.76400029999996,200.2380001,94.33099999999999,141.91699999999997,4.47,4,0,6
2012-06-25 05:00:00,2.9,0.92,12.11,61.94100010000001,406.5690000000003,237.52600009999998,119.86900000000003,160.69199999999998,8.232999999999999,5,0,6
2012-06-25 06:00:00,3.38,0.87,13.4,92.83999999999997,534.0489999999998,319.8080002000001,163.39700020000006,195.21999980000018,8.767,6,0,6
2012-06-25 07:00:00,3.37,0.77,14.99,102.62500009999998,634.8310002000002,377.7460001000003,193.90099989999996,248.27999969999993,8.487000000000002,7,0,6
2012-06-25 08:00:00,3.06,0.71,16.5,88.8609998,621.1999996999996,362.49700020000023,163.73099999999997,231.7639999999999,9.697,8,0,6
2012-06-25 09:00:00,2.98,0.64,17.58,90.621,601.8710001999999,352.6190002,176.682,231.554,6.811999999999999,9,0,6
2012-06-25 10:00:00,2.78,0.59,18.52,85.1759999,563.9900000999999,338.9420004000001,170.99,230.09300000000002,10.2680001,10,0,6
2012-06-25 11:00:00,3.74,0.55,19.52,91.001,604.7440001,342.0449996999999,176.76699989999997,242.4729998,10.811000000000002,11,0,6
2012-06-25 12:00:00,3.62,0.56,19.84,92.8980002,599.4179997999994,341.8550001999999,165.42300009999997,245.478,10.614,12,0,6
2012-06-25 13:00:00,3.43,0.52,20.25,86.08499999999998,573.8230001999995,343.9420001000001,155.02700019999997,229.5510000000001,10.797,13,0,6
2012-06-25 14:00:00,2.72,0.53,20.72,81.8789999,557.5850002999998,325.8120004,154.07500009999998,229.01999999999975,11.122,14,0,6
2012-06-25 15:00:00,2.42,0.51,21.15,80.74499989999998,569.9999995,354.0949998,174.5150001,246.01499990000008,9.324,15,0,6
2012-06-25 16:00:00,1.86,0.54,20.73,105.2410001,634.2609997999996,411.28300030000014,201.36000019999994,291.96700029999994,8.375,16,0,6
2012-06-25 17:00:00,1.84,0.55,20.35,116.4270002,697.3910002999996,466.4100004000001,226.87600000000003,314.66900000000004,14.111999999999998,17,0,6
2012-06-25 18:00:00,1.27,0.58,20.21,126.0690003,793.6449998000004,478.3649999999999,233.9780001,346.0980000000001,13.6989999,18,0,6
2012-06-25 19:00:00,0.74,0.62,19.28,128.5340002,837.3600003999993,472.1330000000004,226.7119999,319.93099989999996,15.334000000000001,19,0,6
2012-06-25 20:00:00,1.22,0.66,18.62,138.46200020000003,874.8550001000003,512.9460000000001,236.24800000000008,317.88400020000006,16.708,20,0,6
2012-06-25 21:00:00,1.27,0.66,17.58,139.291,865.7639996,513.03,232.424,310.3299998,13.315,21,0,6
2012-06-25 22:00:00,1.64,0.67,16.67,117.11299959999998,727.5149996999999,424.98999990000016,189.76100019999998,270.4700001000002,9.41,22,0,6
2012-06-26 23:00:00,3.61,0.89,17.93,86.8000001,504.9050000000002,318.8770003000001,150.13499999999996,216.28999990000005,9.348000000000003,23,1,6
2012-06-27 00:00:00,3.61,0.91,17.6,71.20399979999999,422.9309998000001,252.03699990000007,114.31600000000003,214.18500030000013,5.313,0,2,6
2012-06-27 01:00:00,3.34,0.91,17.57,60.6879999,379.96700020000014,219.72199999999995,98.79999999999998,185.05300010000008,7.769,1,2,6
2012-06-27 02:00:00,3.67,0.91,17.57,56.3240001,347.5810001000002,196.8639999,91.92299999999997,152.93100009999995,7.008000000000001,2,2,6
2012-06-27 03:00:00,3.48,0.91,17.56,54.7850002,336.46600010000014,192.91800009999994,92.18799999999999,149.2079999999999,4.952999999999999,3,2,6
2012-06-27 04:00:00,3.77,0.9,17.63,57.39500009999999,356.0380002000003,196.178,98.163,143.53499989999995,5.238000000000001,4,2,6
2012-06-27 05:00:00,3.48,0.9,17.62,66.75699990000001,387.40599990000015,232.26599979999983,134.099,165.05100009999995,9.297,5,2,6
2012-06-27 06:00:00,3.55,0.87,18.04,87.96899979999998,540.0660002,330.95800010000005,169.0040002,203.31699999999995,8.417000000000002,6,2,6
2012-06-27 07:00:00,4.1,0.84,18.71,100.787,618.1179996000004,383.6110002000001,176.96299960000002,242.17600010000007,9.764000000000001,7,2,6
2012-06-27 08:00:00,4.38,0.8,19.2,89.9669999,629.4860002000004,346.6210001999999,165.54400019999997,228.148,11.4429999,8,2,6
2012-06-27 09:00:00,4.5,0.79,20.0,86.50699999999999,588.3430001999997,338.5700002000001,160.07899999999998,230.6219999,9.341999999999999,9,2,6
2012-06-27 10:00:00,4.19,0.77,20.37,92.54300000000003,566.3890001000001,315.5919996,160.2219998,234.74899990000011,12.495000000000001,10,2,6
2012-06-27 11:00:00,4.24,0.76,20.64,91.7039999,579.9390001000002,336.44600020000007,162.152,243.72300009999987,10.341,11,2,6
2012-06-27 12:00:00,4.21,0.69,22.66,99.70699969999998,572.4840007,329.4040001999999,167.45899989999998,225.55700009999998,11.7640001,12,2,6
2012-06-27 13:00:00,3.46,0.73,21.77,104.1300002,567.0589996999997,324.8159996999999,155.68500000000006,223.67899999999997,9.683,13,2,6
2012-06-27 14:00:00,4.04,0.76,20.96,89.81899970000002,568.9640000999997,316.16100000000006,167.639,232.15299990000003,9.3939999,14,2,6
2012-06-27 15:00:00,1.8,0.77,20.68,91.56099990000001,575.8370002999995,365.0469995000001,180.76700030000003,254.53900009999992,12.047999899999999,15,2,6
2012-06-27 16:00:00,0.4,0.75,21.17,105.27199990000003,649.0509994999996,435.0939997,204.22399989999997,304.09500000000014,11.147,16,2,6
2012-06-27 17:00:00,2.49,0.78,20.93,125.4829999,739.3589997999997,472.93700000000007,235.13799980000002,322.3500001999999,12.023000000000001,17,2,6
2012-06-27 18:00:00,2.93,0.75,20.71,132.57999949999999,795.7059998999998,494.95900049999983,240.50800029999996,343.6379999,14.5500001,18,2,6
2012-06-27 19:00:00,2.19,0.78,19.99,125.11500009999999,818.5789999999995,475.0820003,223.64200000000002,320.35199979999993,13.049000000000001,19,2,6
2012-06-27 20:00:00,1.46,0.82,19.23,125.15499989999998,845.212999600001,493.94199999999984,230.26200020000002,322.77399990000015,11.350999999999999,20,2,6
2012-06-27 21:00:00,1.22,0.85,18.54,136.9010002,865.2100003000003,494.2919997999999,239.46300019999995,312.7019998000001,10.149999999999999,21,2,6
2012-06-27 22:00:00,1.1,0.85,18.07,118.01500000000004,745.8359999,426.66500010000016,199.211,280.8540001,9.649999999999999,22,2,6
2012-08-24 23:00:00,3.37,0.93,16.53,94.2400003,544.3999999999994,367.72999980000003,171.058,260.4650002000002,11.870999999999999,23,4,8
2012-08-25 00:00:00,3.29,0.95,16.54,78.5419999,482.7119994999998,302.2710000999999,136.7399999,216.18499990000018,10.332000099999998,0,5,8
2012-08-25 01:00:00,3.69,0.95,16.13,72.07599990000001,418.8100002,257.2340000000001,117.89999999999996,205.24699980000005,11.285999999999998,1,5,8
2012-08-25 02:00:00,2.96,0.93,15.96,65.57700009999998,376.18800000000005,232.79600010000013,106.127,168.37299990000014,9.218000100000001,2,5,8
2012-08-25 03:00:00,2.77,0.94,15.58,64.86399989999998,358.85799980000047,224.70799999999994,102.29099999999997,153.49600009999997,8.579999999999998,3,5,8
2012-08-25 04:00:00,2.72,0.93,15.94,65.81500010000003,358.14100010000016,228.03799980000005,107.85999989999999,153.364,7.926000000000001,4,5,8
2012-08-25 05:00:00,3.26,0.96,15.9,71.11599989999999,390.7680001000002,248.91900010000003,121.05800009999999,162.5449998,8.9569999,5,5,8
2012-08-25 06:00:00,3.72,0.95,16.08,84.89800009999999,442.2439998999997,304.03000000000014,141.74000010000003,190.52200000000005,10.494000000000003,6,5,8
2012-08-25 07:00:00,4.56,0.92,16.08,99.24499980000002,556.9929998999997,373.87299999999993,169.71800009999993,244.30100000000002,16.612000199999997,7,5,8
2012-08-25 08:00:00,4.86,0.91,16.59,106.35299989999999,614.1159998999998,417.0720004,196.46300000000002,265.4030000000001,18.952000000000005,8,5,8
2012-08-25 09:00:00,4.22,0.82,17.71,105.78300010000001,652.8729998,432.7910002,209.02499989999995,290.8839997000003,17.5299999,9,5,8
2012-08-25 10:00:00,4.22,0.77,18.63,117.291,663.7319998999996,431.57700059999985,229.48600009999998,297.2130002000001,17.1290001,10,5,8
2012-08-25 11:00:00,4.12,0.74,19.66,126.08900009999998,645.5369993999992,448.64100040000017,236.1959999,290.8330000000002,21.775,11,5,8
2012-08-25 12:00:00,5.5,0.69,20.42,126.27300009999999,649.4579996999998,423.00200010000015,217.7199999,283.16400019999986,16.664,12,5,8
2012-08-25 13:00:00,5.82,0.67,20.93,119.43899999999998,639.8630000999997,405.6460002000002,196.8189999,294.19000000000005,16.2719999,13,5,8
2012-08-25 14:00:00,5.77,0.85,18.61,116.53999999999999,641.0329999999998,410.45699999999994,219.15100009999998,315.3570001000001,19.626999999999995,14,5,8
2012-08-25 15:00:00,6.54,0.85,16.11,127.12099999999997,721.6370002999994,460.92800030000024,221.61099999999993,332.69300020000026,25.2279999,15,5,8
2012-08-25 16:00:00,5.23,0.89,16.79,143.84999990000003,741.7069996000002,499.46600030000013,251.59499959999994,325.9310003000002,24.518999899999997,16,5,8
2012-08-25 17:00:00,4.3,0.86,17.02,139.71900010000002,757.1689987999996,525.5520003000001,239.918,333.9150002999998,25.722999799999997,17,5,8
2012-08-25 18:00:00,3.76,0.91,16.55,150.31499970000002,860.6069998999998,523.0729999,238.30299979999995,351.7809997999998,21.7039997,18,5,8
2012-08-25 19:00:00,4.03,0.91,16.54,167.1769997,916.8209995000002,565.7550000000001,250.29699989999997,374.94699969999976,21.640000200000003,19,5,8
2012-08-25 20:00:00,4.53,0.92,16.04,170.5329998,888.3079999999995,577.9340001000006,261.1870001,349.0120002000003,21.152,20,5,8
2012-08-25 21:00:00,5.5,0.92,15.51,158.78100020000002,800.8700006000001,526.2820000000004,245.47400000000005,326.7629997999999,22.4650002,21,5,8
2012-08-25 22:00:00,5.4,0.91,15.04,136.4120001,693.9120000999993,449.2610000000001,216.3939999,295.785,18.405000100000002,22,5,8
2012-03-16 00:00:00,3.7,0.79,9.19,22.0239999,257.1120000000002,95.514,26.438,101.56200059999998,2.3449999999999998,0,4,3
2012-03-16 01:00:00,4.07,0.78,8.71,15.762,242.08400089999998,94.46400020000002,22.960000100000002,127.16100000000003,2.788,1,4,3
2012-03-16 02:00:00,4.02,0.8,8.64,12.212,196.35799960000003,62.79200020000001,18.59,91.8769996,2.742,2,4,3
2012-03-16 03:00:00,3.6,0.78,8.59,11.12,174.68199960000004,50.602000000000004,16.028,60.985999799999995,2.676,3,4,3
2012-03-16 04:00:00,3.59,0.8,8.53,10.84,153.55000049999995,46.30199999999999,16.418000000000003,53.8790001,2.706,4,4,3
2012-03-16 05:00:00,3.32,0.78,8.51,11.873,159.32400010000003,47.743999900000006,16.462999999999997,45.172,2.529,5,4,3
2012-03-16 06:00:00,3.55,0.77,8.5,14.105,178.91999990000002,61.6609999,18.809,52.87,3.185,6,4,3
2012-03-16 07:00:00,3.73,0.77,8.53,23.500999999999998,230.60699979999995,82.22400000000002,31.88,56.64100009999997,1.831,7,4,3
2012-03-16 08:00:00,4.24,0.77,8.52,24.273000000000003,259.14400030000013,95.49499999999998,35.121,58.03999999999998,1.769,8,4,3
2012-03-16 09:00:00,4.24,0.77,8.63,23.0620001,268.31699960000003,93.87899999999999,34.5909999,58.113999999999976,5.134,9,4,3
2012-03-16 10:00:00,4.74,0.75,8.7,22.82,242.35600000000002,83.8030001,29.874999999999996,57.98099989999999,2.599,10,4,3
2012-03-16 11:00:00,5.08,0.75,9.09,22.904000000000003,247.7280004000002,78.86899989999999,30.429000000000002,54.52500000000001,2.436,11,4,3
2012-03-16 12:00:00,4.98,0.76,9.27,23.2949999,244.8939994000001,79.10700009999998,36.9580001,59.394999999999996,6.408000100000001,12,4,3
2012-03-16 13:00:00,5.12,0.74,9.67,22.64,255.8290001000001,79.4099998,31.895999999999997,64.3660001,2.711,13,4,3
2012-03-16 14:00:00,4.94,0.74,9.7,23.5189999,254.3079999000002,82.88000000000001,33.734,58.47900030000001,2.473,14,4,3
2012-03-16 15:00:00,4.9,0.74,9.75,22.4569999,241.9680004,74.95299999999999,34.836,59.801,2.186,15,4,3
2012-03-16 16:00:00,5.02,0.73,9.67,27.035999999999998,252.21299950000002,81.37000020000002,34.099,66.38200009999998,3.399,16,4,3
2012-03-16 17:00:00,5.06,0.7,9.58,31.805999899999996,296.4969996000003,115.74399979999998,40.0470001,82.3199998,5.525,17,4,3
2012-03-16 18:00:00,4.67,0.71,9.21,40.568000100000006,357.30100050000004,137.9819998,58.35500010000001,86.17100009999999,4.0229999,18,4,3
2012-03-16 19:00:00,4.08,0.72,9.17,58.278000000000006,423.1720001000001,141.6649996,59.9020001,92.1380004,4.173,19,4,3
2012-03-16 20:00:00,4.23,0.75,9.08,47.163999999999994,397.9799998,135.14199990000003,52.06199999999999,85.93900009999997,5.461,20,4,3
2012-03-16 21:00:00,4.12,0.78,9.05,45.764999800000005,373.86499950000007,123.3040002,47.9389999,78.49799999999999,5.53,21,4,3
2012-03-16 22:00:00,4.23,0.8,9.09,38.7509998,333.9999997000002,111.04699999999997,45.30999999999999,74.89899989999999,4.870000000000001,22,4,3
2012-03-16 23:00:00,3.68,0.81,9.05,33.0339999,276.08699940000014,91.4660002,40.065999999999995,66.3410001,2.474,23,4,3
2012-08-28 23:00:00,2.71,0.87,15.25,97.83000000000003,535.9660000999999,359.9660000000002,161.841,231.336,14.020000000000001,23,1,8
2012-08-29 00:00:00,2.74,0.9,15.12,77.4780001,461.58400040000004,298.76400000000007,128.516,221.86100010000018,11.553000100000002,0,2,8
2012-08-29 01:00:00,2.72,0.9,15.1,69.42399999999999,416.5959997000001,252.87199980000003,110.99100000000001,204.5019997000001,11.825999999999997,1,2,8
2012-08-29 02:00:00,2.76,0.92,14.74,66.1750001,365.69200040000015,224.2479998,103.74900000000001,161.00799990000002,10.582,2,2,8
2012-08-29 03:00:00,2.83,0.9,15.11,66.4129999,365.0059999000002,222.11100010000004,99.43100000000001,150.73600000000005,10.1330001,3,2,8
2012-08-29 04:00:00,2.7,0.89,15.12,64.95200000000001,371.3270002000004,228.19799999999998,107.382,152.25200010000006,9.875,4,2,8
2012-08-29 05:00:00,2.73,0.91,15.08,75.0010001,405.2109997999996,270.0250001,128.28699989999996,174.82899989999999,12.943000000000005,5,2,8
2012-08-29 06:00:00,3.27,0.92,15.3,96.4690002,546.1279996000001,356.83400019999993,158.73399990000001,205.01500010000007,14.494,6,2,8
2012-08-29 07:00:00,4.26,0.87,16.43,106.31300040000004,647.2690000999997,400.7909997999999,182.41900000000004,244.8650001000001,20.6040001,7,2,8
2012-08-29 08:00:00,5.08,0.84,17.13,108.829,665.5730005999999,405.67599969999975,193.06499999999997,263.80599980000005,18.867,8,2,8
2012-08-29 09:00:00,5.72,0.75,18.63,114.12399989999997,639.9640001000004,390.3119998000001,185.16400009999998,277.6730002000002,21.1740001,9,2,8
2012-08-29 10:00:00,6.84,0.67,19.69,123.3720002,633.8070002999997,391.67800009999996,193.4360001,273.12600000000003,19.214,10,2,8
2012-08-29 11:00:00,7.08,0.61,19.23,117.8479998,630.5119997999993,385.026,184.81800000000004,279.17999989999987,19.692999900000004,11,2,8
2012-08-29 12:00:00,7.13,0.62,18.68,123.51299999999998,657.1820002999997,406.8270000000001,199.0590002,290.3909998000001,21.2640001,12,2,8
2012-08-29 13:00:00,5.59,0.85,14.56,117.29399980000002,646.1759996999997,411.674,195.88599969999999,274.95599990000005,19.855000099999998,13,2,8
2012-08-29 14:00:00,4.27,0.9,14.06,110.56400009999999,635.8939994999996,399.7259999000003,183.66799970000002,277.894,19.656000099999993,14,2,8
2012-08-29 15:00:00,4.17,0.9,13.66,123.1310001,670.0970005000003,432.2080001000001,200.73400009999997,290.16600000000005,28.620000100000006,15,2,8
2012-08-29 16:00:00,5.08,0.9,13.76,127.08099990000002,753.2100003000007,495.2530000999999,236.41300019999997,327.0930003000001,22.362000100000003,16,2,8
2012-08-29 17:00:00,5.42,0.87,14.71,149.8150004,827.9169999000002,538.6660002000003,265.4589998000001,371.4400001000001,23.468999999999998,17,2,8
2012-08-29 18:00:00,5.08,0.85,14.75,169.681,894.1420001000004,557.469,262.5110005,375.02699980000034,27.796,18,2,8
2012-08-29 19:00:00,4.67,0.88,14.56,171.10199980000002,1030.1229995999993,605.9350005999999,270.6880001,377.95100000000014,30.4940001,19,2,8
2012-08-29 20:00:00,3.69,0.9,14.19,186.9579994,1015.5099996000008,613.4280001999998,283.1340002,358.10699989999995,29.965000000000003,20,2,8
2012-08-29 21:00:00,3.67,0.9,14.11,170.764,938.1519997000001,559.0290003,256.6880001999999,351.5229999999996,26.085999900000004,21,2,8
2012-08-29 22:00:00,3.74,0.9,14.15,143.8360002,766.1410002000007,470.45299989999995,214.22600010000002,299.9100000000001,19.0270001,22,2,8
2012-11-07 00:00:00,3.82,0.87,8.71,166.1579996,882.2959999000001,574.0619996,251.56900010000004,333.3070004000001,20.2720001,0,2,11
2012-11-07 01:00:00,3.61,0.92,8.17,127.36000010000001,738.9519994000001,466.9759999000002,198.53100019999988,324.3979997000001,27.535999399999998,1,2,11
2012-11-07 02:00:00,3.59,0.92,7.64,111.431,603.3660002999997,377.316,170.95599999999996,260.2859997000002,23.38,2,2,11
2012-11-07 03:00:00,3.36,0.93,7.02,109.5490001,540.5690001999999,353.28400010000007,160.23000009999998,220.87799969999995,21.7050001,3,2,11
2012-11-07 04:00:00,3.23,0.95,6.48,106.2520001,532.7569996999998,338.7059998,160.027,203.61400000000026,23.6480004,4,2,11
2012-11-07 05:00:00,3.17,0.95,5.58,112.74200009999998,556.3779993999996,370.0219998,181.50499989999997,207.52000010000023,24.6860001,5,2,11
2012-11-07 06:00:00,2.85,0.96,5.42,147.3619999,656.8020002,478.2299995000001,243.66200010000003,247.90100000000035,19.202,6,2,11
2012-11-07 07:00:00,3.16,0.98,4.97,213.27899989999997,911.9899998999999,682.2050004,339.9040003000002,309.5529999000001,19.516000000000002,7,2,11
2012-11-07 08:00:00,3.43,0.95,5.59,236.58899989999998,1044.4690005999994,738.8360002000002,365.5429995,339.80899999999986,26.933,8,2,11
2012-11-07 09:00:00,3.66,0.94,6.76,216.873,963.7059998999989,666.6190002,318.6670000999999,321.49999969999993,22.8540001,9,2,11
2012-11-07 10:00:00,3.9,0.88,8.27,208.007,925.0130004000009,625.6570004,304.5689999000001,319.8769996000001,22.4129998,10,2,11
2012-11-07 11:00:00,4.65,0.79,9.93,190.7549998,875.7279999999996,607.3250000000002,285.06800020000003,300.06800009999995,23.9959999,11,2,11
2012-11-07 12:00:00,5.28,0.78,9.32,200.7410001,851.7520002999987,632.1169996999998,302.67299969999993,316.83199999999994,18.3110002,12,2,11
2012-11-07 13:00:00,5.42,0.79,9.41,208.6209996,865.741000599999,637.3570000999999,318.9059995999999,326.5359999000003,20.381999899999997,13,2,11
2012-11-07 14:00:00,5.44,0.79,9.43,204.17099999999994,872.1480009999982,603.7070002,294.68499979999984,324.4860001000001,27.2910001,14,2,11
2012-11-07 15:00:00,5.78,0.77,9.74,201.77399949999997,863.9430001999999,612.6409994999999,312.9630000000001,309.2229998999999,26.01899989999999,15,2,11
2012-11-07 16:00:00,5.19,0.77,9.61,257.7740003,939.093999999999,741.7039999000002,386.013,377.17199990000006,29.816,16,2,11
2012-11-07 17:00:00,5.25,0.77,9.28,329.76199959999997,1244.918999900001,977.7279994000003,515.1479994000002,489.2239994,33.3060004,17,2,11
2012-11-07 18:00:00,4.44,0.81,8.57,382.6499993,1424.9010011999999,1105.4030003,599.3260001,543.6720001000001,35.585999900000004,18,2,11
2012-11-07 19:00:00,4.32,0.82,8.24,378.0429995,1569.9689979999987,1119.9600007000001,594.4440002999999,538.1950003000002,41.65000020000001,19,2,11
2012-11-07 20:00:00,4.25,0.83,8.57,364.09599990000004,1579.146999199999,1071.6539998999997,533.2070001000002,504.01199979999944,39.7630002,20,2,11
2012-11-07 21:00:00,4.91,0.81,9.06,343.22400009999996,1495.7700003999998,1013.7949993000001,489.60800000000006,472.2229999,35.7339999,21,2,11
2012-11-07 22:00:00,4.45,0.8,9.27,307.04400029999994,1310.8510005999997,889.55,426.475,431.5249997999999,29.345999999999997,22,2,11
2012-11-07 23:00:00,4.87,0.8,9.23,223.48100000000005,1047.5780002999995,699.4779995,334.625,347.0689998999999,23.957999900000004,23,2,11
2012-03-23 00:00:00,2.18,0.9,8.76,28.127000000000006,263.4589994,97.0159998,29.941000000000003,102.5069997,2.92,0,4,3
2012-03-23 01:00:00,2.07,0.91,8.54,23.6780001,236.98899930000022,92.1560002,26.412,127.62499949999997,3.377,1,4,3
2012-03-23 02:00:00,1.72,0.94,8.09,18.868000000000002,197.20499960000004,66.4499999,23.916000000000004,80.5409997,2.7220000000000004,2,4,3
2012-03-23 03:00:00,1.34,0.96,7.34,16.504,168.01499999999993,56.66999989999999,21.658999999999995,59.37599999999999,2.6739999999999995,3,4,3
2012-03-23 04:00:00,1.01,0.96,7.35,17.157000100000005,156.86799990000003,49.29900000000001,20.132,43.41,2.623,4,4,3
2012-03-23 05:00:00,0.82,0.94,6.78,15.865000000000002,163.14900030000007,55.303999899999994,19.958,40.126000099999985,2.5060000000000002,5,4,3
2012-03-23 06:00:00,0.7,0.94,6.74,19.467,206.27299980000012,72.09099990000001,28.593000099999998,53.45800009999999,4.0400001,6,4,3
2012-03-23 07:00:00,0.57,0.94,7.42,31.216000100000002,259.45099999999996,84.358,48.228999999999985,59.21799999999999,1.6680000000000001,7,4,3
2012-03-23 08:00:00,0.54,0.91,8.77,33.363,275.11799970000004,91.9969999,48.166,73.12000019999998,1.682,8,4,3
2012-03-23 09:00:00,0.76,0.85,10.68,31.033000200000004,249.64500000000004,96.969,37.798,62.06900010000001,1.7080000000000002,9,4,3
2012-03-23 10:00:00,0.39,0.74,13.39,30.629000100000003,238.26999990000007,97.0249998,38.0079999,60.41699989999998,1.8019999999999998,10,4,3
2012-03-23 11:00:00,0.9,0.66,14.8,24.17,233.36900010000033,92.637,33.429,60.92399990000001,2.833,11,4,3
2012-03-23 12:00:00,0.5,0.57,16.92,24.092,243.98100050000014,91.60999989999998,38.4289999,65.17500019999999,3.31,12,4,3
2012-03-23 13:00:00,0.6,0.51,18.03,27.7119998,237.11500000000012,81.83999999999999,33.7,59.06400009999999,3.096,13,4,3
2012-03-23 14:00:00,0.68,0.45,19.31,25.720999899999995,218.99499999999983,85.13599990000003,33.967,58.22499999999998,2.0810000000000004,14,4,3
2012-03-23 15:00:00,0.95,0.42,19.45,22.360999999999997,212.26999969999997,81.39899999999999,32.021999900000004,61.767999999999994,2.411,15,4,3
2012-03-23 16:00:00,1.47,0.44,19.48,24.378,214.37399970000007,85.9279999,36.103,61.28799989999999,3.258,16,4,3
2012-03-23 17:00:00,1.27,0.47,18.11,30.201,256.5229993000001,115.96400009999999,41.43900000000001,72.47999999999999,4.008,17,4,3
2012-03-23 18:00:00,0.68,0.6,16.18,42.65,305.21200020000015,141.12599989999998,59.814000199999995,86.30399969999996,3.298,18,4,3
2012-03-23 19:00:00,1.0,0.67,14.31,59.151999999999994,409.08900070000016,167.22200000000004,65.0090001,95.4619999,4.382000000000001,19,4,3
2012-03-23 20:00:00,1.53,0.69,12.88,53.7599997,413.05600000000015,152.1029999,56.3400001,91.41600000000003,5.824999999999999,20,4,3
2012-03-23 21:00:00,2.12,0.74,11.77,60.99300009999999,382.3379998,136.1909999,63.750000199999995,85.12299989999998,6.9429999,21,4,3
2012-03-23 22:00:00,1.5,0.77,11.34,50.669,342.94599959999994,119.3620001,55.180999899999996,80.82700009999999,4.545,22,4,3
2012-03-23 23:00:00,1.69,0.85,9.77,39.351999899999996,280.7329996000001,101.0179999,46.128999900000004,74.4059999,3.56,23,4,3
2012-12-14 00:00:00,2.69,0.96,1.93,207.9530001999999,995.2840001000006,623.8170001999998,293.4800002,367.98600009999996,28.0419998,0,4,12
2012-12-14 01:00:00,3.0,0.96,2.46,149.57000000000002,840.3979995999996,518.7900005000004,230.03199979999997,355.43100030000016,27.518999900000004,1,4,12
2012-12-14 02:00:00,3.21,1.0,2.57,129.58099999999996,733.1300013,448.0889992000002,195.22299979999997,286.4209990000002,24.433999900000003,2,4,12
2012-12-14 03:00:00,3.36,0.99,3.3,127.78700000000002,652.4780007999993,403.96800030000014,183.48500009999992,246.3909993000004,23.702999900000002,3,4,12
2012-12-14 04:00:00,3.7,0.97,4.33,126.67399979999999,618.5589998999993,393.2220001999999,180.1550001,226.92600010000015,26.047000100000005,4,4,12
2012-12-14 05:00:00,4.74,0.97,4.87,136.37,629.1079997999996,420.45900010000014,198.93300019999998,232.55799960000007,28.842999899999995,5,4,12
2012-12-14 06:00:00,5.11,0.96,5.47,165.1650002,762.2140000999997,517.6179994,264.4479999,252.6890003,22.947000000000003,6,4,12
2012-12-14 07:00:00,6.47,0.96,5.91,237.4730005,984.3980012000003,748.6110003000001,380.35599969999987,327.6160002000001,29.46999989999999,7,4,12
2012-12-14 08:00:00,6.79,0.96,6.41,299.68400010000005,1234.7179999,914.2659995999996,437.69500059999996,371.7820004000001,35.19199980000001,8,4,12
2012-12-14 09:00:00,7.17,0.95,6.58,284.22300060000003,1275.9250013999995,855.9779998,393.23399980000005,369.26599970000007,37.3390004,9,4,12
2012-12-14 10:00:00,7.66,0.93,6.98,303.9259999,1264.1119999000002,800.2859992000001,403.37899989999994,377.7389999,35.17999990000001,10,4,12
2012-12-14 11:00:00,7.66,0.94,7.01,282.07100069999996,1197.1510005999992,786.8059996000001,387.98299970000005,374.4780000999995,36.35100010000001,11,4,12
2012-12-14 12:00:00,6.79,0.96,7.26,285.2410002,1181.8750008999993,812.2030002999999,403.6530004,369.75599990000035,37.55500020000001,12,4,12
2012-12-14 13:00:00,5.76,0.97,8.16,289.88900020000005,1203.1379999999983,809.0320002000001,398.3610003,380.67400040000007,34.487999900000005,13,4,12
2012-12-14 14:00:00,4.28,0.99,8.4,284.2060001999999,1194.5779986999996,793.3019991000001,407.09199939999996,379.19700009999997,36.2859998,14,4,12
2012-12-14 15:00:00,6.58,0.95,9.57,295.20100010000004,1141.5109993999984,795.8869996999998,406.6049996999999,383.81100030000005,35.735,15,4,12
2012-12-14 16:00:00,8.65,0.86,10.34,327.8339991,1242.2230013000003,940.9389997999999,460.171999,451.3490000000003,41.215999999999994,16,4,12
2012-12-14 17:00:00,9.7,0.8,10.09,411.5469994,1441.0830011000003,1145.1480003999998,563.8949992,511.1039995999997,36.742999700000006,17,4,12
2012-12-14 18:00:00,8.95,0.82,9.19,431.29300029999996,1555.9220005999998,1273.0169982999996,624.7610002,541.4040005,31.595999900000002,18,4,12
2012-12-14 19:00:00,7.82,0.79,9.11,412.7269995,1648.0520001999992,1239.4020001,598.3049996,569.3530005000002,35.25799979999999,19,4,12
2012-12-14 20:00:00,7.3,0.79,8.63,377.0369998999999,1580.925999200002,1125.8139996000004,560.1939994999998,540.4710006,36.122000099999994,20,4,12
2012-12-14 21:00:00,6.85,0.83,8.2,334.30699999999996,1458.9170004999994,1060.4890013,520.7700006,494.2469997999999,37.4240001,21,4,12
